symbol,name,lastsale,netchange,pctchange,volume,marketCap,country,ipoyear,industry,sector,url,date
QTRX,Quanterix Corporation Common Stock,$5.34,0.18,3.488%,631050,207064951.00,United States,2017,Biotechnology: Laboratory Analytical Instruments,Industrials,/market-activity/stocks/qtrx,2025-04-25
QTTB,Q32 Bio Inc. Common Stock,$1.90,-0.01,-0.524%,117970,23175469.00,United States,2018,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/qttb,2025-04-25
QTWO,Q2 Holdings Inc. Common Stock,$77.46,2.50,3.335%,535430,4703989796.00,United States,2014,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/qtwo,2025-04-25
QUAD,Quad Graphics Inc Class A Common Stock,$5.13,-0.04,-0.774%,167826,268543675.00,United States,,Publishing,Consumer Discretionary,/market-activity/stocks/quad,2025-04-25
QUBT,Quantum Computing Inc. Common Stock,$6.37,0.43,7.239%,10750295,874247752.00,United States,,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/qubt,2025-04-25
QUIK,QuickLogic Corporation Common Stock,$4.77,0.17,3.696%,99797,75361402.00,United States,1999,Semiconductors,Technology,/market-activity/stocks/quik,2025-04-25
QURE,uniQure N.V. Ordinary Shares,$14.39,0.00,0.00%,1598872,778166303.00,Netherlands,2014,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/qure,2025-04-25
QVCC,QVC Inc. 6.250% Senior Secured Notes due 2068,$8.97,0.10,1.127%,23933,0.00,United States,2019,Catalog/Specialty Distribution,Consumer Discretionary,/market-activity/stocks/qvcc,2025-04-25
QVCD,QVC Inc. 6.375% Senior Secured Notes due 2067,$9.17,0.26,2.918%,3694,0.00,United States,2018,Catalog/Specialty Distribution,Consumer Discretionary,/market-activity/stocks/qvcd,2025-04-25
QVCGA,QVC Group Inc. Series A Common Stock,$0.15,0.00,0.00%,2993657,59787352.00,United States,,Catalog/Specialty Distribution,Consumer Discretionary,/market-activity/stocks/qvcga,2025-04-25
QVCGB,QVC Group Inc. Series B Common Stock,$5.74,0.19,3.423%,2345,2287862678.00,United States,,Catalog/Specialty Distribution,Consumer Discretionary,/market-activity/stocks/qvcgb,2025-04-25
QVCGP,QVC Group Inc. 8.0% Fixed Rate Cumulative Redeemable Preferred Stock,$23.55,0.55,2.391%,33542,9386614295.00,United States,,Catalog/Specialty Distribution,Consumer Discretionary,/market-activity/stocks/qvcgp,2025-04-25
QXO,QXO Inc. Common Stock,$12.46,0.26,2.131%,4144360,5101500230.00,United States,,EDP Services,Technology,/market-activity/stocks/qxo,2025-04-25
R,Ryder System Inc. Common Stock,$135.31,-2.67,-1.935%,561423,5694511608.00,United States,,Rental/Leasing Companies,Consumer Discretionary,/market-activity/stocks/r,2025-04-25
RA,Brookfield Real Assets Income Fund Inc. Common Stock,$12.78,0.18,1.429%,140372,0.00,United States,2016,Investment Managers,Finance,/market-activity/stocks/ra,2025-04-25
RAC,Rithm Acquisition Corp. Class A Ordinary Shares,$9.91,-0.01,-0.101%,2223,0.00,,2025,,,/market-activity/stocks/rac,2025-04-25
RAC/WS,Rithm Acquisition Corp.,$0.38,0.02,5.556%,800,,,,,,/market-activity/stocks/rac/ws,2025-04-25
RACE,Ferrari N.V. Common Shares,$441.68,-5.48,-1.226%,340672,107053163463.00,Italy,2015,Auto Manufacturing,Consumer Discretionary,/market-activity/stocks/race,2025-04-25
RADX,Radiopharm Theranostics Limited American Depositary Shares,$4.05,-0.16,-3.80%,34308,8800491062.00,Australia,,,,/market-activity/stocks/radx,2025-04-25
RAIL,FreightCar America Inc. Common Stock,$5.89,0.01,0.17%,160758,112265738.00,United States,2005,Railroads,Industrials,/market-activity/stocks/rail,2025-04-25
RAIN,Rain Enhancement Technologies Holdco Inc. Class A Common Stock,$2.79,0.2799,11.151%,40053,21166371.00,United States,,Industrial Machinery/Components,Technology,/market-activity/stocks/rain,2025-04-25
RAINW,Rain Enhancement Technologies Holdco Inc. Warrants,$0.1002,-0.0198,-16.50%,300,760169.00,United States,,Industrial Machinery/Components,Technology,/market-activity/stocks/rainw,2025-04-25
RAMP,LiveRamp Holdings Inc. Common Stock,$25.71,0.38,1.50%,539102,1690707340.00,United States,2018,EDP Services,Technology,/market-activity/stocks/ramp,2025-04-25
RAND,Rand Capital Corporation Common Stock,$19.80,0.20,1.02%,2614,58802317.00,United States,,Finance: Consumer Services,Finance,/market-activity/stocks/rand,2025-04-25
RANG,Range Capital Acquisition Corp. Ordinary Shares,$10.0702,0.00,0.00%,4,0.00,United States,2025,,,/market-activity/stocks/rang,2025-04-25
RANGR,Range Capital Acquisition Corp. Rights,$0.1501,-0.0099,-6.188%,4153,0.00,United States,2025,,,/market-activity/stocks/rangr,2025-04-25
RANGU,Range Capital Acquisition Corp. Units,$10.25,0.00,0.00%,3403,0.00,United States,2024,,,/market-activity/stocks/rangu,2025-04-25
RANI,Rani Therapeutics Holdings Inc. Class A Common Stock,$1.15,0.02,1.77%,107324,66103931.00,United States,2021,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/rani,2025-04-25
RAPP,Rapport Therapeutics Inc. Common Stock,$11.38,-0.17,-1.472%,176172,415329453.00,United States,2024,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/rapp,2025-04-25
RAPT,RAPT Therapeutics Inc. Common Stock,$0.8646,0.0434,5.285%,1220948,114133103.00,United States,2019,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/rapt,2025-04-25
RARE,Ultragenyx Pharmaceutical Inc. Common Stock,$37.31,1.40,3.899%,966181,3451217011.00,United States,2014,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/rare,2025-04-25
RAVE,Rave Restaurant Group Inc. Common Stock,$2.36,0.08,3.509%,7380,34719296.00,United States,,Food Distributors,Consumer Discretionary,/market-activity/stocks/rave,2025-04-25
RAY,Raytech Holding Limited Ordinary Shares,$2.89,0.03,1.049%,259645,50901810.00,Hong Kong,2024,Consumer Electronics/Appliances,Consumer Discretionary,/market-activity/stocks/ray,2025-04-25
RAYA,Erayak Power Solution Group Inc. Class A Ordinary Shares,$1.4999,-0.0921,-5.785%,14249,18673755.00,China,2022,Metal Fabrications,Consumer Discretionary,/market-activity/stocks/raya,2025-04-25
RBA,RB Global Inc. Common Stock,$98.24,1.27,1.31%,732517,18101113451.00,Canada,,Business Services,Consumer Discretionary,/market-activity/stocks/rba,2025-04-25
RBB,RBB Bancorp Common Stock,$15.77,0.15,0.96%,24829,279604008.00,United States,2017,Major Banks,Finance,/market-activity/stocks/rbb,2025-04-25
RBBN,Ribbon Communications Inc. Common Stock,$3.52,0.04,1.149%,448297,618548776.00,United States,,EDP Services,Technology,/market-activity/stocks/rbbn,2025-04-25
RBC,RBC Bearings Incorporated Common Stock,$325.48,6.97,2.188%,86176,10234472863.00,United States,2022,Metal Fabrications,Industrials,/market-activity/stocks/rbc,2025-04-25
RBCAA,Republic Bancorp Inc. Class A Common Stock,$66.82,0.68,1.028%,20580,1302356747.00,United States,1998,Major Banks,Finance,/market-activity/stocks/rbcaa,2025-04-25
RBKB,Rhinebeck Bancorp Inc. Common Stock,$10.17,0.00,0.00%,819,112834401.00,United States,2019,Banks,Finance,/market-activity/stocks/rbkb,2025-04-25
RBLX,Roblox Corporation Class A Common Stock,$63.48,1.33,2.14%,6948960,42360203048.00,United States,2021,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/rblx,2025-04-25
RBNE,Robin Energy Ltd. Common Stock,$3.00,-0.1868,-5.862%,20649,7160196.00,Cyprus,,Marine Transportation,Consumer Discretionary,/market-activity/stocks/rbne,2025-04-25
RBOT,Vicarious Surgical Inc. Class A Common Stock,$5.51,0.18,3.377%,8295,32677617.00,Hong Kong,2020,Industrial Specialties,Health Care,/market-activity/stocks/rbot,2025-04-25
RBRK,Rubrik Inc. Class A Common Stock,$65.55,3.66,5.914%,3189464,12439989000.00,United States,2024,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/rbrk,2025-04-25
RC,Ready Capital Corporation Common Stock,$4.46,0.00,0.00%,2505213,727653844.00,United States,2013,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/rc,2025-04-25
RC^C,Ready Capital Corporation 6.25% Series C Cumulative Convertible Preferred Stock,$15.2104,-0.2796,-1.805%,1264,,United States,,,,/market-activity/stocks/rc^c,2025-04-25
RC^E,Ready Capital Corporation 6.50% Series E Cumulative Redeemable Preferred Stock,$15.95,0.1499,0.949%,13773,,United States,,,,/market-activity/stocks/rc^e,2025-04-25
RCAT,Red Cat Holdings Inc. Common Stock,$5.00,0.215,4.493%,3216285,400803910.00,United States,,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/rcat,2025-04-25
RCB,Ready Capital Corporation 6.20% Senior Notes due 2026,$24.40,0.02,0.082%,2529,3980886498.00,United States,2019,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/rcb,2025-04-25
RCC,Ready Capital Corporation 5.75% Senior Notes due 2026,$24.50,-0.06,-0.244%,4314,3997201607.00,United States,2021,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/rcc,2025-04-25
RCD,Ready Capital Corporation 9.00% Senior Notes due 2029,$23.39,-0.01,-0.043%,42343,0.00,United States,2024,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/rcd,2025-04-25
RCEL,Avita Medical Inc. Common Stock,$9.74,0.13,1.353%,113130,256722459.00,United States,,Medical/Dental Instruments,Health Care,/market-activity/stocks/rcel,2025-04-25
RCG,RENN Fund Inc Common Stock,$2.555,0.025,0.988%,2157,0.00,United States,,Investment Managers,Finance,/market-activity/stocks/rcg,2025-04-25
RCI,Rogers Communication Inc. Common Stock,$25.08,-0.33,-1.299%,1503899,13404448537.00,Canada,,Cable & Other Pay Television Services,Telecommunications,/market-activity/stocks/rci,2025-04-25
RCKT,Rocket Pharmaceuticals Inc. Common Stock,$7.14,0.17,2.439%,3261314,761336065.00,United States,2015,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/rckt,2025-04-25
RCKTW,Rocket Pharmaceuticals Inc. Warrant,$0.05,0.0051,11.359%,20670,5331485.00,United States,,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/rcktw,2025-04-25
RCKY,Rocky Brands Inc. Common Stock,$13.42,-0.21,-1.541%,78348,100146106.00,United States,1993,Shoe Manufacturing,Consumer Discretionary,/market-activity/stocks/rcky,2025-04-25
RCL,Royal Caribbean Cruises Ltd. Common Stock,$207.50,7.83,3.921%,2849422,55844216455.00,United States,1993,Marine Transportation,Consumer Discretionary,/market-activity/stocks/rcl,2025-04-25
RCMT,RCM Technologies Inc. Common Stock,$16.76,0.34,2.071%,24248,127184551.00,United States,,Professional Services,Consumer Discretionary,/market-activity/stocks/rcmt,2025-04-25
RCON,Recon Technology Ltd. Class A Ordinary Shares,$1.61,0.06,3.871%,1381,24291614.00,China,2009,Oilfield Services/Equipment,Energy,/market-activity/stocks/rcon,2025-04-25
RCS,PIMCO Strategic Income Fund Inc.,$5.30,0.03,0.569%,112084,0.00,United States,1994,Investment Managers,Finance,/market-activity/stocks/rcs,2025-04-25
RCT,RedCloud Holdings plc Ordinary Shares,$1.81,-0.02,-1.093%,34997,118313381.00,United Kingdom,2025,Other Specialty Stores,Consumer Discretionary,/market-activity/stocks/rct,2025-04-25
RCUS,Arcus Biosciences Inc. Common Stock,$8.11,0.02,0.247%,3184460,858373932.00,United States,2018,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/rcus,2025-04-25
RDAC,Rising Dragon Acquisition Corp. Ordinary Shares,$10.18,-0.01,-0.098%,224,0.00,China,2024,,,/market-activity/stocks/rdac,2025-04-25
RDCM,Radcom Ltd. Ordinary Shares,$10.77,0.13,1.222%,15422,172635723.00,Israel,1997,Computer peripheral equipment,Technology,/market-activity/stocks/rdcm,2025-04-25
RDDT,Reddit Inc. Class A Common Stock,$107.17,5.51,5.42%,5873665,19387519082.00,United States,2024,EDP Services,Technology,/market-activity/stocks/rddt,2025-04-25
RDFN,Redfin Corporation Common Stock,$8.61,-0.15,-1.712%,5838747,1088211787.00,United States,2017,Real Estate,Finance,/market-activity/stocks/rdfn,2025-04-25
RDGT,Ridgetech Inc. Ordinary Shares,$0.99,-0.03,-2.941%,12620,6587536.00,China,,Retail-Drug Stores and Proprietary Stores,Consumer Staples,/market-activity/stocks/rdgt,2025-04-25
RDHL,Redhill Biopharma Ltd. American Depositary Shares,$2.24,-0.07,-3.03%,85188,3962829.00,Israel,,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/rdhl,2025-04-25
RDI,Reading International Inc Class A Common Stock,$1.285,0.025,1.984%,15298,28634674.00,United States,,Movies/Entertainment,Consumer Discretionary,/market-activity/stocks/rdi,2025-04-25
RDIB,Reading International Inc Class B Common Stock,$10.41,0.12,1.166%,5547,231974285.00,United States,,Movies/Entertainment,Consumer Discretionary,/market-activity/stocks/rdib,2025-04-25
RDN,Radian Group Inc. Common Stock,$31.61,-0.02,-0.063%,1105774,4585446013.00,United States,,Property-Casualty Insurers,Finance,/market-activity/stocks/rdn,2025-04-25
RDNT,RadNet Inc. Common Stock,$49.01,0.83,1.723%,575792,3628784452.00,United States,,Medical Specialities,Health Care,/market-activity/stocks/rdnt,2025-04-25
RDUS,Radius Recycling Inc. Class A Common Stock,$28.90,0.02,0.069%,741087,815037280.00,United States,,Industrial Specialties,Consumer Discretionary,/market-activity/stocks/rdus,2025-04-25
RDVT,Red Violet Inc. Common Stock ,$37.28,0.61,1.663%,67805,519631865.00,United States,,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/rdvt,2025-04-25
RDW,Redwire Corporation Common Stock,$10.17,0.74,7.847%,1317066,768580400.00,United States,2021,Military/Government/Technical,Industrials,/market-activity/stocks/rdw,2025-04-25
RDWR,Radware Ltd. Ordinary Shares,$22.24,1.16,5.503%,350095,949348516.00,Israel,1999,Business Services,Consumer Discretionary,/market-activity/stocks/rdwr,2025-04-25
RDY,Dr. Reddy's Laboratories Ltd Common Stock,$13.68,-0.20,-1.441%,2969465,11414396786.00,India,,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/rdy,2025-04-25
RDZN,Roadzen Inc. Ordinary Shares,$0.8694,0.0164,1.923%,244297,64501643.00,United States,2022,Specialty Insurers,Finance,/market-activity/stocks/rdzn,2025-04-25
RDZNW,Roadzen Inc. Warrants,$0.0534,0.00,0.00%,6598,3961799.00,United States,2022,Specialty Insurers,Finance,/market-activity/stocks/rdznw,2025-04-25
REAL,The RealReal Inc. Common Stock,$5.77,0.28,5.10%,2512260,641892928.00,United States,2019,Other Specialty Stores,Consumer Discretionary,/market-activity/stocks/real,2025-04-25
REAX,The Real Brokerage Inc. Common Shares,$4.73,0.07,1.502%,898786,957820483.00,Canada,,Real Estate,Finance,/market-activity/stocks/reax,2025-04-25
REBN,Reborn Coffee Inc. Common Stock,$2.92,-0.06,-2.013%,367406,13340043.00,United States,2022,Restaurants,Consumer Discretionary,/market-activity/stocks/rebn,2025-04-25
RECT,Rectitude Holdings Ltd Ordinary Shares,$4.01,0.02,0.501%,70808,58145000.00,Singapore,2024,Industrial Machinery/Components,Consumer Discretionary,/market-activity/stocks/rect,2025-04-25
REE,REE Automotive Ltd. Class A Ordinary Shares,$2.635,-0.095,-3.48%,110708,29598507.00,Israel,,Auto Manufacturing,Consumer Discretionary,/market-activity/stocks/ree,2025-04-25
REFI,Chicago Atlantic Real Estate Finance Inc. Common Stock,$14.22,-0.06,-0.42%,85566,297109623.00,United States,2021,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/refi,2025-04-25
REFR,Research Frontiers Incorporated Common Stock,$1.05,0.03,2.941%,27778,35330632.00,United States,,Multi-Sector Companies,Miscellaneous,/market-activity/stocks/refr,2025-04-25
REG,Regency Centers Corporation Common Stock,$71.96,-0.36,-0.498%,1093020,13051042455.00,United States,1993,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/reg,2025-04-25
REGCO,Regency Centers Corporation 5.875% Series B Cumulative Redeemable Preferred Stock,$22.61,0.25,1.118%,1507,4100668009.00,United States,,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/regco,2025-04-25
REGCP,Regency Centers Corporation 6.25% Series A Cumulative Redeemable Preferred Stock,$23.21,0.08,0.346%,975,4209487151.00,United States,,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/regcp,2025-04-25
REGN,Regeneron Pharmaceuticals Inc. Common Stock,$587.85,2.36,0.403%,791945,64266514314.00,United States,1991,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/regn,2025-04-25
REI,Ring Energy Inc. Common Stock,$0.86,-0.05,-5.495%,3883305,171961755.00,United States,,Oil & Gas Production,Energy,/market-activity/stocks/rei,2025-04-25
REKR,Rekor Systems Inc. Common Stock,$0.8631,0.0403,4.898%,4572820,95728328.00,United States,,Telecommunications Equipment,Telecommunications,/market-activity/stocks/rekr,2025-04-25
RELI,Reliance Global Group Inc. Common Stock,$1.01,0.0101,1.01%,24629,2898568.00,United States,,Specialty Insurers,Finance,/market-activity/stocks/reli,2025-04-25
RELIW,Reliance Global Group Inc. Series A Warrants,$0.0213,0.002,10.363%,300,61128.00,United States,,Specialty Insurers,Finance,/market-activity/stocks/reliw,2025-04-25
RELL,Richardson Electronics Ltd. Common Stock,$8.59,-0.02,-0.232%,86640,123481250.00,United States,1983,Electronic Components,Technology,/market-activity/stocks/rell,2025-04-25
RELX,RELX PLC PLC American Depositary Shares (Each representing One Ordinary Share),$52.70,-0.40,-0.753%,902408,97536322861.00,United Kingdom,2015,Business Services,Consumer Discretionary,/market-activity/stocks/relx,2025-04-25
RELY,Remitly Global Inc. Common Stock,$19.63,0.28,1.447%,2012615,3937922869.00,United States,2021,Business Services,Consumer Discretionary,/market-activity/stocks/rely,2025-04-25
RENB,Renovaro Inc. Common Stock,$0.3756,0.0274,7.869%,1111028,59614296.00,United States,,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/renb,2025-04-25
RENE,Cartesian Growth Corporation II Class A Ordinary Shares,$11.91,-0.02,-0.168%,412,0.00,United States,2022,Blank Checks,Finance,/market-activity/stocks/rene,2025-04-25
RENEW,Cartesian Growth Corporation II Warrant,$0.0949,0.00,0.00%,1,0.00,United States,2022,Blank Checks,Finance,/market-activity/stocks/renew,2025-04-25
RENT,Rent the Runway Inc. Class A Common Stock,$4.00,-0.02,-0.498%,59624,15925980.00,United States,2021,Other Specialty Stores,Consumer Discretionary,/market-activity/stocks/rent,2025-04-25
REPL,Replimune Group Inc. Common Stock,$8.83,0.12,1.378%,674883,680040516.00,United States,2018,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,/market-activity/stocks/repl,2025-04-25
REPX,Riley Exploration Permian Inc. Common Stock,$25.93,0.18,0.699%,117937,557633414.00,United States,1999,Oil & Gas Production,Energy,/market-activity/stocks/repx,2025-04-25
RERE,ATRenew Inc. American Depositary Shares (every three of which representing two Class A ordinary shares),$2.29,0.20,9.569%,1896654,503379412.00,Cayman Islands,2021,Other Specialty Stores,Consumer Discretionary,/market-activity/stocks/rere,2025-04-25
RES,RPC Inc. Common Stock,$4.93,-0.07,-1.40%,2813724,1065139476.00,United States,,Oilfield Services/Equipment,Energy,/market-activity/stocks/res,2025-04-25
RETO,ReTo Eco-Solutions Inc. Class A Shares,$3.324,-0.316,-8.681%,7603,6432818.00,China,2017,Industrial Machinery/Components,Industrials,/market-activity/stocks/reto,2025-04-25
REVB,Revelation Biosciences Inc. Common Stock,$2.855,-0.35,-10.92%,126612,2584426.00,United States,2020,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/revb,2025-04-25
REVG,REV Group Inc. Common Stock,$31.13,0.66,2.166%,750522,1608647886.00,United States,2017,Auto Manufacturing,Consumer Discretionary,/market-activity/stocks/revg,2025-04-25
REX,REX American Resources Corporation,$40.07,-0.40,-0.988%,137095,681701934.00,United States,,Major Chemicals,Industrials,/market-activity/stocks/rex,2025-04-25
REXR,Rexford Industrial Realty Inc. Common Stock,$33.07,0.86,2.67%,4421586,7538778508.00,United States,2013,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/rexr,2025-04-25
REXR^B,Rexford Industrial Realty Inc. 5.875% Series B Cumulative Redeemable Preferred Stock,$23.12,0.12,0.522%,1811,,United States,,,,/market-activity/stocks/rexr^b,2025-04-25
REXR^C,Rexford Industrial Realty Inc. 5.625% Series C Cumulative Redeemable Preferred Stock par value $0.01 per share,$21.99,0.24,1.103%,3900,,United States,,,,/market-activity/stocks/rexr^c,2025-04-25
REYN,Reynolds Consumer Products Inc. Common Stock,$23.60,-0.48,-1.993%,690341,4960039683.00,United States,2020,Containers/Packaging,Consumer Discretionary,/market-activity/stocks/reyn,2025-04-25
REZI,Resideo Technologies Inc. Common Stock ,$15.42,0.26,1.715%,1430565,2280281011.00,United States,2018,Wholesale Distributors,Industrials,/market-activity/stocks/rezi,2025-04-25
RF,Regions Financial Corporation Common Stock,$20.02,0.24,1.213%,7553481,18127410721.00,United States,,Major Banks,Finance,/market-activity/stocks/rf,2025-04-25
RF^C,Regions Financial Corporation Depositary Shares each Representing a 1/40th Interest in a  Share of 5.700% Fixed-to-Floating Rate Non-Cumulative  Perpetual Preferred Stock Series C,$22.50,0.25,1.124%,42488,,United States,,,,/market-activity/stocks/rf^c,2025-04-25
RF^E,Regions Financial Corporation Depositary Shares Each Representing a 1/40th Interest in a Share of 4.45% Non-Cumulative Perpetual Preferred Stock Series E,$17.1604,0.2104,1.241%,25164,,United States,,,,/market-activity/stocks/rf^e,2025-04-25
RF^F,Regions Financial Corporation Depositary Shares Each Representing a 1/40th Interest in a Share of Non-Cumulative Perpetual Preferred Stock Series F,$24.69,0.19,0.776%,107618,,United States,,,,/market-activity/stocks/rf^f,2025-04-25
RFI,Cohen & Steers Total Return Realty Fund Inc. Common Stock,$11.61,0.05,0.433%,46768,570499471.00,United States,1993,Investment Managers,Finance,/market-activity/stocks/rfi,2025-04-25
RFIL,RF Industries Ltd. Common Stock,$3.95,0.10,2.597%,20678,42146014.00,United States,,Electrical Products,Technology,/market-activity/stocks/rfil,2025-04-25
RFL,Rafael Holdings Inc. Class B Common Stock,$1.67,0.03,1.829%,11752,53515150.00,United States,2018,Real Estate,Finance,/market-activity/stocks/rfl,2025-04-25
RFM,RiverNorth Flexible Municipal Income Fund Inc. Common Stock,$13.78,0.12,0.878%,33570,84260552.00,,2020,Finance/Investors Services,Finance,/market-activity/stocks/rfm,2025-04-25
RFMZ,RiverNorth Flexible Municipal Income Fund II Inc. Common Stock,$12.40,0.12,0.977%,61238,301961774.00,,2021,Trusts Except Educational Religious and Charitable,Finance,/market-activity/stocks/rfmz,2025-04-25
RGA,Reinsurance Group of America Incorporated Common Stock,$189.13,2.30,1.231%,319364,12487203094.00,United States,,Life Insurance,Finance,/market-activity/stocks/rga,2025-04-25
RGC,Regencell Bioscience Holdings Limited Ordinary Shares,$30.49,1.69,5.868%,17581,396762284.00,Hong Kong,2021, Medicinal Chemicals and Botanical Products ,Health Care,/market-activity/stocks/rgc,2025-04-25
RGCO,RGC Resources Inc. Common Stock,$20.84,-0.59,-2.753%,20187,214588751.00,United States,,Oil & Gas Production,Utilities,/market-activity/stocks/rgco,2025-04-25
RGEN,Repligen Corporation Common Stock,$141.40,2.47,1.778%,609030,7939405818.00,United States,1986,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,/market-activity/stocks/rgen,2025-04-25
RGLD,Royal Gold Inc. Common Stock,$180.57,-0.78,-0.43%,515727,11874033291.00,United States,,Precious Metals,Industrials,/market-activity/stocks/rgld,2025-04-25
RGLS,Regulus Therapeutics Inc. Common Stock,$2.55,0.23,9.914%,899506,168920629.00,United States,2012,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/rgls,2025-04-25
RGNX,REGENXBIO Inc. Common Stock,$8.87,1.05,13.427%,1704543,444264044.00,United States,2015,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,/market-activity/stocks/rgnx,2025-04-25
RGP,Resources Connection Inc. Common Stock,$5.36,-0.10,-1.832%,325276,177251319.00,United States,,Business Services,Consumer Discretionary,/market-activity/stocks/rgp,2025-04-25
RGR,Sturm Ruger & Company Inc. Common Stock,$39.95,0.23,0.579%,149164,669645895.00,United States,,Ordnance And Accessories,Industrials,/market-activity/stocks/rgr,2025-04-25
RGS,Regis Corporation Common Stock,$17.48,-0.21,-1.187%,4356,42580913.00,United States,1991,Other Consumer Services,Consumer Discretionary,/market-activity/stocks/rgs,2025-04-25
RGT,Royce Global Trust Inc. Common Stock,$10.33,0.07,0.682%,5492,64737521.00,,2013,Trusts Except Educational Religious and Charitable,Finance,/market-activity/stocks/rgt,2025-04-25
RGTI,Rigetti Computing Inc. Common Stock,$9.11,0.54,6.301%,25910616,2603893508.00,United States,,EDP Services,Technology,/market-activity/stocks/rgti,2025-04-25
RGTIW,Rigetti Computing Inc. Warrants,$3.00,0.26,9.489%,221350,857484141.00,United States,,EDP Services,Technology,/market-activity/stocks/rgtiw,2025-04-25
RH,RH Common Stock,$174.48,1.68,0.972%,2772262,3267741003.00,United States,2012,Other Specialty Stores,Consumer Discretionary,/market-activity/stocks/rh,2025-04-25
RHI,Robert Half Inc. Common Stock,$46.45,0.22,0.476%,1849010,4747165335.00,United States,,Professional Services,Consumer Discretionary,/market-activity/stocks/rhi,2025-04-25
RHLD,Resolute Holdings Management Common Stock ,$25.84,-0.16,-0.615%,84797,220311788.00,United States,,Finance: Consumer Services,Finance,/market-activity/stocks/rhld,2025-04-25
RHP,Ryman Hospitality Properties Inc. (REIT),$85.82,-0.03,-0.035%,956279,5140909874.00,United States,,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/rhp,2025-04-25
RIBB,Ribbon Acquisition Corp Class A Ordinary Shares,$10.0252,0.00,0.00%,115,0.00,Japan,2025,,,/market-activity/stocks/ribb,2025-04-25
RIBBR,Ribbon Acquisition Corp Rights,$0.1791,-0.0229,-11.337%,252,0.00,Japan,2025,,,/market-activity/stocks/ribbr,2025-04-25
RICK,RCI Hospitality Holdings Inc. Common Stock,$39.51,0.14,0.356%,44401,350330231.00,United States,1995,Restaurants,Consumer Discretionary,/market-activity/stocks/rick,2025-04-25
RIG,Transocean Ltd (Switzerland) Common Stock,$2.17,0.03,1.402%,43676620,1899740201.00,Switzerland,,Oil & Gas Production,Energy,/market-activity/stocks/rig,2025-04-25
RIGL,Rigel Pharmaceuticals Inc. Common Stock,$18.16,0.42,2.368%,146509,324391317.00,United States,2000,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/rigl,2025-04-25
RILY,B. Riley Financial Inc. Common Stock,$3.14,0.11,3.63%,650618,95760787.00,United States,,Investment Managers,Finance,/market-activity/stocks/rily,2025-04-25
RILYG,B. Riley Financial Inc. 5.00% Senior Notes due 2026,$10.26,0.01,0.098%,9567,312899897.00,United States,,Investment Managers,Finance,/market-activity/stocks/rilyg,2025-04-25
RILYK,B. Riley Financial Inc. 5.50% Senior Notes Due 2026,$16.40,0.28,1.737%,18799,500151882.00,United States,,Investment Managers,Finance,/market-activity/stocks/rilyk,2025-04-25
RILYL,B. Riley Financial Inc. Depositary Shares each representing 1/1000th in a share of 7.375% Series B Cumulative Perpetual Preferred Stock par value $0.0001,$2.96,-0.04,-1.333%,724,90271315.00,United States,,Investment Managers,Finance,/market-activity/stocks/rilyl,2025-04-25
RILYN,B. Riley Financial Inc. 6.50% Senior Notes Due 2026,$10.65,0.0527,0.497%,2871,324793753.00,United States,,Investment Managers,Finance,/market-activity/stocks/rilyn,2025-04-25
